geolocation_city,geolocation_lat,geolocation_lng,count
guararapes,-21.249089265235177,-50.64967888050238,2
rafard,-23.02235321407479,-47.53129244863385,2
rafard,-23.018134499999995,-47.52929925,2
rafard,-23.021344682864957,-47.528427787992975,2
quissama,-22.10664125391838,-41.46775187333181,2
quissama,-22.108418558595424,-41.47626549920896,2
quissama,-22.10750589837477,-41.46967989862237,2
belo horizonte,-19.942429452680468,-43.94796358673321,2
belo horizonte,-19.94163553621103,-43.94762049708581,2
belo horizonte,-19.94762370996593,-43.93709222647012,2
belo horizonte,-19.95641484430715,-43.932309804749245,2
belo horizonte,-19.9557204096601,-43.93441512960935,2
belo horizonte,-19.94570852207277,-43.94992091909515,2
belo horizonte,-19.94501531279932,-43.950337533441065,2
belo horizonte,-19.95268983068849,-43.92771453442201,2
belo horizonte,-19.889936352454757,-43.99661909024021,2
belo horizonte,-19.895247442797263,-43.99216277570233,2
belo horizonte,-19.90943219401001,-43.999684632667766,2
belo horizonte,-19.9064257440995,-43.99870385899368,2
belo horizonte,-19.971264089935875,-43.94253165223038,2
queimados,-22.713248685187956,-43.55801903114458,2
queimados,-22.71881577291357,-43.57406795357589,2
queimados,-22.715140055261376,-43.55926519224515,2
queimados,-22.714197384714492,-43.55868163872268,2
queimados,-22.707169190742317,-43.5654748240079,2
queimados,-22.703594674749503,-43.56287613260712,2
queimados,-22.72681446210048,-43.56544221602722,2
queimados,-22.706397000000003,-43.55585099999999,2
queimados,-22.742274535382112,-43.557436334310566,2
queimados,-22.727875938335043,-43.56052610771364,2
querencia do norte,-23.091767399772465,-53.4892458751422,2
querencia do norte,-23.08367810147667,-53.48322226898839,2
querencia,-12.590236054231813,-52.21964183817573,2
querencia,-12.594545508942568,-52.19660735048711,2
querencia,-12.584561851983414,-52.19664225990038,2
quissamã,-22.108418558595424,-41.47626549920896,2
belo horizonte,-19.97264409714924,-43.94043367776562,2
belo horizonte,-19.971780369149894,-43.93948706301566,2
belo horizonte,-19.895994544549573,-43.90807615237463,2
belo horizonte,-19.950597094639075,-43.94809836773624,2
belo horizonte,-19.95169164723873,-43.931325106988325,2
belo horizonte,-19.95488670941767,-43.93287034041202,2
belo horizonte,-19.892200986409996,-43.90349597515726,2
belo horizonte,-19.908362158203,-43.92549411850087,2
belo horizonte,-19.91704170941768,-43.91535103358529,2
belo horizonte,-19.91378045184374,-43.92588091271851,2
belo horizonte,-19.94045653621104,-43.94667116472388,2
belo horizonte,-19.93067512822437,-43.95283902888211,2
belo horizonte,-19.927149213976648,-43.95384619233656,2
belo horizonte,-19.95316587676728,-43.9330319156327,2
belo horizonte,-19.943481719401007,-43.94969077935824,2
queluz,-22.539849999999944,-44.77096999999998,2
guaratingueta,-22.785099404044363,-45.18651957620904,2
guaratingueta,-22.80007191887666,-45.18429740030864,2
guaratingueta,-22.81522188135306,-45.192778589105885,2
queimadas,-10.975686621839678,-39.62329629662467,2
guaratingueta,-22.79947602173612,-45.194549337700906,2
guaratingueta,-22.798727610077627,-45.20891997094057,2
guaratingueta,-22.802544999999952,-45.20016527599995,2
guaratingueta,-22.791548055396163,-45.16758035964413,2
guaratingueta,-22.79862823105276,-45.20117356959279,2
guaratingueta,-22.804798812356506,-45.20446290960143,2
guaratingueta,-22.799246382834,-45.20207499098722,2
guaratingueta,-22.772763410389807,-45.20922605917717,2
guaratingueta,-22.814557918776444,-45.19349441626533,2
guaratingueta,-22.821051879055528,-45.19147619746503,2
guaratingueta,-22.81849523440712,-45.18098233960844,2
belo horizonte,-19.94482594615959,-43.95268855482136,2
quedas do iguacu,-25.45284108397411,-52.91056412328063,2
quedas do iguacu,-25.453793170741232,-52.90969775248697,2
quedas do iguacu,-25.45162550669073,-52.91630965283915,2
quedas do iguacu,-25.45570607524426,-52.910756177461856,2
quedas do iguacu,-25.45392415305573,-52.909393907039615,2
quedas do iguacu,-25.452755999999997,-52.9095645,2
quatro barras,-25.36571056080391,-49.0748615049764,2
quatro barras,-25.369067999999945,-49.02230149999996,2
quatis,-22.41601111717744,-44.27537013256882,2
guaratingueta,-22.804518234532026,-45.19839505990868,2
guaratingueta,-22.81580422507115,-45.20179538016262,2
guaratingueta,-22.80327760315877,-45.20399759522505,2
guaratingueta,-22.785314412145063,-45.23379866234952,2
guaratingueta,-22.789365734171376,-45.22315942402262,2
guaratingueta,-22.78874690610008,-45.15223670209091,2
guaratingueta,-22.80506772491601,-45.185326857447336,2
belo horizonte,-19.887051531219367,-44.002063241877785,2
belo horizonte,-19.887844522795568,-44.00109412645934,2
belo horizonte,-19.90591392664228,-43.985186488029264,2
belo horizonte,-19.97507109212891,-43.94070175965142,2
belo horizonte,-19.877312120189675,-44.01128548827057,2
belo horizonte,-19.89876389370416,-44.00574778740833,2
belo horizonte,-19.97393708993588,-43.94208181986844,2
belo horizonte,-19.944969108517533,-43.93193184583637,2
belo horizonte,-19.94837327699231,-43.92929321677528,2
belo horizonte,-19.950106181228065,-43.93532338550984,2
belo horizonte,-19.95954610294896,-43.93549305303234,2
belo horizonte,-19.96248338161472,-43.95669014666179,2
belo horizonte,-19.93131513460101,-43.93464302567945,2
belo horizonte,-19.930224394396653,-43.923691865658775,2
belo horizonte,-19.91094917124474,-44.00185274660965,2
belo horizonte,-19.94591097530149,-43.93054814141036,2
primavera do leste,-15.529534298929224,-54.31188773912047,2
primavera do leste,-15.534932221786038,-54.28931021229948,2
primavera do leste,-15.567601091985065,-54.30872356379776,2
quatigua,-23.572982636917683,-49.91151910335614,2
quata,-22.25366880731353,-50.696597000968616,2
quata,-22.25468586175861,-50.69000237673992,2
quata,-22.24272590884373,-50.702762137278185,2
quaraí,-30.39015372527871,-56.44782210101828,2
pérola d'oeste,-25.823812388277783,-53.74037907558145,2
prudentopolis,-25.200295562558747,-50.98490200235012,2
prudentopolis,-25.30924863276412,-51.16754861912181,2
propria,-10.21195906677827,-36.840473669644055,2
promissao,-21.54227376040135,-49.8462736271862,2
promissao,-21.53566162756369,-49.85803013499801,2
queimada nova,-8.58206418088001,-41.418740848020576,2
quedas do iguacu,-25.44710675288681,-52.89878144114352,2
guaratinguetá,-22.8173707074361,-45.18578176662176,2
guaratinguetá,-22.80595348176388,-45.20983358857415,2
guaratinguetá,-22.798727610077627,-45.20891997094057,2
princesa isabel,-7.735127612387362,-37.99005768883326,2
princesa isabel,-7.736198580921616,-37.9888305859248,2
primeiro de maio,-22.884743999999948,-51.06305599999996,2
primavera do leste,-15.557182109336384,-54.2939260928715,2
primavera do leste,-15.539549933194992,-54.29246101908714,2
primavera do leste,-15.543953480770822,-54.29237719551072,2
primavera do leste,-15.558817405549568,-54.29718302176757,2
primavera do leste,-15.56147667687656,-54.29842384017179,2
primavera do leste,-15.552072346104753,-54.301770074245,2
primavera do leste,-15.564509224192582,-54.33588339408722,2
primavera do leste,-15.561632189356043,-54.30152573378915,2
primavera do leste,-15.535666764652367,-54.30932679380552,2
primavera do leste,-15.559852990186176,-54.2974797314029,2
belo horizonte,-19.88123988842404,-44.01093252068779,2
belo horizonte,-19.89089520012685,-43.99835671980503,2
belo horizonte,-19.878838188441424,-44.007247665560605,2
belo horizonte,-19.887599999999946,-44.00797849999995,2
belo horizonte,-19.903456917565958,-43.98717076048811,2
belo horizonte,-19.8765104030175,-44.013225747426056,2
belo horizonte,-19.893745886202343,-43.99633879032252,2
belo horizonte,-19.896771311125885,-44.01567473604943,2
belo horizonte,-19.910138217323524,-44.00383379058231,2
belo horizonte,-19.877144239511875,-44.00575930766342,2
belo horizonte,-19.94756781349181,-43.9304844822264,2
belo horizonte,-19.925905966414696,-43.94052180587441,2
belo horizonte,-19.928543793236702,-43.948400731057774,2
belo horizonte,-19.938755263113848,-43.93024059048414,2
belo horizonte,-19.93647134886613,-43.92639691534425,2
guaratinguetá,-22.818294363459984,-45.19815359822356,2
presidente prudente,-22.143634904948325,-51.411958676871386,2
presidente prudente,-22.146849380155253,-51.38171863740297,2
guaratuba,-25.877084332799704,-48.572630060294685,2
guaratuba,-25.881132730065573,-48.569366690045605,2
presidente venceslau,-21.876605058004564,-51.8479033944042,2
presidente venceslau,-21.86285282830788,-51.85243907567722,2
presidente tancredo neves,-13.454964848694996,-39.42490309043623,2
presidente prudente,-22.13323588559987,-51.40128606584674,2
presidente prudente,-22.11650800249829,-51.40741939104593,2
presidente prudente,-22.11551698352776,-51.40517090627844,2
presidente prudente,-22.09678612527113,-51.39436004849882,2
presidente prudente,-22.15116214563312,-51.40583329450489,2
presidente prudente,-22.13193370235076,-51.399745349404974,2
primavera do leste,-15.556499999999971,-54.29970999999995,2
primavera do leste,-15.543385259742708,-54.29491434182281,2
belo horizonte,-19.921701782128203,-44.01334413973691,2
presidente prudente,-22.139249793366396,-51.399461035404094,2
presidente prudente,-22.12121936452981,-51.38309462647144,2
presidente prudente,-22.11853131416749,-51.38113326816944,2
presidente prudente,-22.138734806716688,-51.38902439965605,2
presidente prudente,-22.130022171845926,-51.390118118158426,2
presidente prudente,-22.129743164909783,-51.39880791675451,2
presidente prudente,-22.11977778756728,-51.38167544559502,2
presidente prudente,-22.12401799006827,-51.41949394762966,2
presidente prudente,-22.13992419421253,-51.40206525622844,2
presidente prudente,-22.114659632173563,-51.38959054659302,2
presidente prudente,-22.14119034009156,-51.399911854485616,2
presidente prudente,-22.13644470218495,-51.38580399138441,2
presidente prudente,-22.126185307778748,-51.394876744556846,2
presidente prudente,-22.15007836428447,-51.45324778671248,2
presidente prudente,-22.121752022509487,-51.38803412669531,2
presidente prudente,-22.12324671379633,-51.38751429049604,2
belo horizonte,-19.927870019158583,-43.94049641548847,2
belo horizonte,-19.93690010046745,-43.92737774825446,2
belo horizonte,-19.92116379323671,-43.94108980766344,2
belo horizonte,-19.93845025812219,-43.93146258047214,2
belo horizonte,-19.926109066737947,-43.94180535342061,2
belo horizonte,-19.932968000836716,-43.94078908312653,2
belo horizonte,-19.92895550860736,-43.92143232702125,2
belo horizonte,-19.9254649664147,-43.94728982751452,2
belo horizonte,-19.92096411904912,-43.952337702464106,2
belo horizonte,-19.937753632812004,-43.9320785918691,2
belo horizonte,-19.936727884269104,-43.94157814432453,2
presidente prudente,-22.12168105655087,-51.38775125429464,2
presidente prudente,-22.152025445619024,-51.42547157823225,2
presidente prudente,-22.126746168595982,-51.38101504345912,2
presidente prudente,-22.09785593377639,-51.40156940368525,2
presidente prudente,-22.12315688188973,-51.38881157823909,2
belo horizonte,-19.92517506994057,-43.92235949223838,2
belo horizonte,-19.92682388259566,-43.947630229268746,2
belo horizonte,-19.92684376770148,-43.944669088954925,2
belo horizonte,-19.92749739439666,-43.9236223329102,2
belo horizonte,-19.92299015569284,-43.93866475353455,2
belo horizonte,-19.939332645853742,-43.94001539840736,2
belo horizonte,-19.93900611183575,-43.93193653052689,2
belo horizonte,-19.93325419954992,-43.94850396932888,2
guarda dos ferreiros,-19.37297249349308,-46.131368754589765,2
guaratuba,-25.87567889794156,-48.58025143449812,2
guaratuba,-25.90830176322083,-48.585321646582734,2
belo horizonte,-19.937744330544263,-43.92643291534424,2
belo horizonte,-19.916986547319528,-43.93530111991449,2
belo horizonte,-19.9184627349529,-43.93608050083673,2
belo horizonte,-19.93248718844143,-43.931994611431726,2
belo horizonte,-19.913395619222005,-43.93118649249816,2
belo horizonte,-19.927033040250407,-43.95135652290949,2
belo horizonte,-19.91787669776091,-43.92705810629583,2
belo horizonte,-19.91786101278193,-43.936336137515205,2
belo horizonte,-19.930444825985287,-43.92454836303303,2
belo horizonte,-19.92494800637664,-43.95222550069249,2
belo horizonte,-19.927798188441432,-43.93519746932888,2
belo horizonte,-19.93741588544323,-43.94348766284638,2
guariba,-21.369332218139757,-48.225907382299006,2
belo horizonte,-19.925211268942235,-43.94008660130416,2
belo horizonte,-19.923096290582315,-43.95430413405277,2
belo horizonte,-19.93397639993657,-43.93120627324141,2
belo horizonte,-19.93139523258697,-43.95437259879401,2
belo horizonte,-19.917996684473792,-43.93940618519979,2
belo horizonte,-19.927597620318533,-43.93816343115594,2
belo horizonte,-19.930470192336564,-43.94306882751452,2
belo horizonte,-19.921459955594653,-43.94059446779967,2
belo horizonte,-19.93804749042071,-43.93971078463837,2
belo horizonte,-19.92596380045008,-43.926800647238736,2
belo horizonte,-19.91886726504709,-43.93949569233656,2
belo horizonte,-19.935789213976648,-43.93442736718798,2
belo horizonte,-19.93653328893754,-43.937095929366926,2
belo horizonte,-19.918939652810444,-43.94128509264031,2
guarizinho,-23.71390281687582,-48.85351631770568,2
belo horizonte,-19.938894872612337,-43.93521510672852,2
belo horizonte,-19.92482832361937,-43.94840460268916,2
belo horizonte,-19.931413033585308,-43.92816575630453,2
belo horizonte,-19.92313429087077,-43.95070260990251,2
belo horizonte,-19.925760424663736,-43.92445052677598,2
belo horizonte,-19.93323020676329,-43.9447372178718,2
belo horizonte,-19.935088658347222,-43.9321992850424,2
belo horizonte,-19.926428311414337,-43.93862782638932,2
belo horizonte,-19.921423265047093,-43.93982410851752,2
belo horizonte,-19.925548658347235,-43.92846067568814,2
belo horizonte,-19.92398883986376,-43.93570612505038,2
guaruja,-23.99131423786709,-46.278474742022034,2
guaruja,-23.984746365558987,-46.2477276542432,2
guaruja,-23.99308903052688,-46.25512798819899,2
guaruja,-23.978191903139223,-46.20793819594324,2
belo horizonte,-19.931146658347227,-43.9536182267586,2
belo horizonte,-19.93316176770149,-43.934879640025365,2
belo horizonte,-19.92581155482135,-43.932115368977,2
belo horizonte,-19.926257239511862,-43.94133716680134,2
belo horizonte,-19.93779686343708,-43.93511809270582,2
belo horizonte,-19.93063764002537,-43.94493967568815,2
belo horizonte,-19.938246212880127,-43.9424459635005,2
belo horizonte,-19.930620396041437,-43.93444372217097,2
belo horizonte,-19.92212113737097,-43.94756656036127,2
belo horizonte,-19.918559650845413,-43.93710883181369,2
guaruja,-23.975451,-46.25184375,2
guaruja,-23.98331494620568,-46.23417431038352,2
belo horizonte,-19.93829023951187,-43.929514692336575,2
belo horizonte,-19.925911748831368,-43.95069766457964,2
belo horizonte,-19.93582780045007,-43.93448019830918,2
belo horizonte,-19.92624976770149,-43.92038089148246,2
belo horizonte,-19.93314120177163,-43.927398920912815,2
belo horizonte,-19.92896482431185,-43.93995219262502,2
belo horizonte,-19.92380438014121,-43.94057220056997,2
belo horizonte,-19.938622683594,-43.941261357348885,2
belo horizonte,-19.923140170119563,-43.94324656036129,2
belo horizonte,-19.921630547319527,-43.94626162712785,2
belo horizonte,-19.92372127226045,-43.940783750620376,2
belo horizonte,-19.92213983709379,-43.94771797238732,2
belo horizonte,-19.935051773431027,-43.93200388646207,2
belo horizonte,-19.92917345850884,-43.94825514986445,2
guaruja,-23.98841078045477,-46.279815841797,2
guaruja,-23.99429976602805,-46.27993645115126,2
guaruja,-23.980963787956597,-46.23475283042868,2
guaruja,-23.97857668220901,-46.22658145475794,2
guaruja,-23.994628061890488,-46.25448373327946,2
guaruja,-23.99408503230253,-46.28598998723344,2
guaruja,-23.978857011945227,-46.22100489133823,2
guaruja,-23.939101504221416,-46.17926998052674,2
guaruja,-24.011829520596628,-46.27622898450719,2
guaruja,-23.98657724257029,-46.2479659428127,2
guaruja,-24.00623321065844,-46.26925763696693,2
guaruja,-23.98558044240868,-46.24712717124473,2
guaruja,-24.00843563910288,-46.27450580572695,2
guaruja,-24.00704073827112,-46.269718406890135,2
guaruja,-23.96577969830917,-46.2779946566738,2
guaruja,-23.99614006102096,-46.26403566527421,2
guaruja,-23.99767920566517,-46.26431622395362,2
guaruja,-23.94305805720008,-46.28731959277084,2
guaruja,-23.95909248853692,-46.28742218587213,2
guaruja,-23.98328430030584,-46.2386872507646,2
guaruja,-23.96143962086889,-46.19547263355182,2
guaruja,-23.95297156162394,-46.27870935080408,2
guaruja,-24.007672823475133,-46.27257583847876,2
guaruja,-23.978169033889976,-46.23383903659596,2
guaruja,-23.988649505135893,-46.265688125454425,2
guaruja,-23.99143053236104,-46.27000997091665,2
guaruja,-23.970754236193653,-46.18801463696693,2
